GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:1901575	P	organic substance catabolic process	16	393	1249	28362	0.66	1	// AT1G65610 // AT5G27420 // AT5G43190 // AT1G68050 // AT3G12920 // AT2G30550 // AT1G11860 // AT5G20910 // AT5G45110 // AT3G48360 // AT2G29090 // AT4G34710 // AT4G03510 // AT2G26560 // AT2G30210 // AT1G30040 
GO:0016049	P	cell growth	5	393	428	28362	0.71	1	// AT1G12950 // AT5G60660 // AT1G69530 // AT2G47000 // AT5G16910 
GO:0016043	P	cellular component organization	34	393	2456	28362	0.53	1	// AT3G54150 // AT4G03210 // AT2G16900 // AT5G13490 // AT2G33110 // AT2G20960 // AT5G25250 // AT1G24150 // AT1G08560 // AT3G58070 // AT3G05500 // AT1G65610 // AT5G06310 // AT4G13390 // AT3G50760 // AT5G57220 // AT1G64500 // AT3G23670 // AT5G51070 // AT5G16910 // AT1G69530 // AT4G33050 // AT3G25610 // AT2G47910 // AT2G24240 // AT3G52400 // AT4G26850 // AT2G17040 // AT4G25820 // AT3G11820 // AT3G28340 // AT5G03760 // AT1G78240 // AT1G18570 
GO:0065008	P	regulation of biological quality	22	393	1255	28362	0.16	1	// AT5G56860 // AT2G47000 // AT1G17140 // AT5G61440 // AT5G13490 // AT3G26060 // AT5G33355 // AT2G29090 // AT2G03760 // AT3G05500 // AT5G06310 // AT3G59930 // AT1G78100 // AT1G64500 // AT5G45110 // AT5G60800 // AT3G61190 // AT5G01540 // AT4G22200 // AT2G17040 // AT3G11820 // AT2G39660 
GO:0010015	P	root morphogenesis	5	393	249	28362	0.27	1	// AT1G12950 // AT5G60660 // AT3G18830 // AT2G47000 // AT5G16910 
GO:0009790	P	embryo development	10	393	571	28362	0.27	1	// AT1G21390 // AT1G14740 // AT2G19450 // AT1G01470 // AT5G06760 // AT2G01280 // AT4G34710 // AT4G02380 // AT3G06430 // AT5G13200 
GO:0034641	P	cellular nitrogen compound metabolic process	59	393	5805	28362	1	1	// AT5G49520 // AT5G26030 // AT1G80840 // AT2G38470 // AT1G25560 // AT5G56860 // AT4G00050 // AT3G55630 // AT5G47230 // AT2G01280 // AT3G23250 // AT4G29190 // AT4G18880 // AT1G28370 // AT5G46350 // AT3G06430 // AT1G27730 // AT2G24500 // AT2G40140 // AT3G48360 // AT3G57550 // AT4G37370 // AT4G36990 // AT4G31550 // AT3G05500 // AT2G46400 // AT1G71080 // AT1G62300 // AT1G68840 // AT5G23280 // AT5G06310 // AT4G01540 // AT1G60840 // AT5G57220 // AT1G79680 // AT4G01250 // AT2G01290 // AT3G56400 // AT3G55980 // AT5G57710 // AT3G58070 // AT2G30250 // AT1G42990 // AT4G31800 // AT4G17490 // AT2G47590 // AT1G68050 // AT2G17040 // AT2G30770 // AT3G02550 // AT3G06620 // AT3G15500 // AT3G50260 // AT5G05410 // AT1G68520 // AT4G34710 // AT2G41940 // AT1G18570 // AT5G13630 
GO:0034645	P	cellular macromolecule biosynthetic process	50	393	4455	28362	0.96	1	// AT5G49520 // AT5G56860 // AT1G80840 // AT2G38470 // AT1G25560 // AT5G02410 // AT4G00050 // AT1G68840 // AT2G01280 // AT4G29190 // AT1G28370 // AT5G46350 // AT2G41940 // AT1G27730 // AT2G24500 // AT4G12720 // AT2G40140 // AT3G48360 // AT3G23250 // AT4G36990 // AT4G31550 // AT3G05500 // AT2G46400 // AT1G71080 // AT1G62300 // AT5G23280 // AT5G47230 // AT4G01540 // AT1G60840 // AT4G01250 // AT3G56400 // AT3G55980 // AT5G57710 // AT3G58070 // AT2G30250 // AT1G42990 // AT4G31800 // AT4G17490 // AT1G68050 // AT2G17040 // AT3G02550 // AT3G06620 // AT3G15500 // AT3G50260 // AT5G05410 // AT1G68520 // AT1G78240 // AT1G18570 // AT4G18880 // AT5G16910 
GO:0023051	P	regulation of signaling	6	393	231	28362	0.11	1	// AT2G47000 // AT1G51800 // AT5G20910 // AT5G45110 // AT4G34220 // AT4G11890 
GO:0010646	P	regulation of cell communication	6	393	234	28362	0.11	1	// AT2G47000 // AT1G51800 // AT5G20910 // AT5G45110 // AT4G34220 // AT4G11890 
GO:0009555	P	pollen development	5	393	311	28362	0.43	1	// AT3G54150 // AT3G23670 // AT3G48360 // AT3G06430 // AT3G26500 
GO:0045892	P	negative regulation of transcription, DNA-templated	6	393	215	28362	0.084	1	// AT1G68840 // AT1G80840 // AT1G27730 // AT3G56400 // AT4G36990 // AT1G62300 
GO:0045893	P	positive regulation of transcription, DNA-templated	5	393	347	28362	0.53	1	// AT5G49520 // AT4G18880 // AT5G47230 // AT5G05410 // AT4G01540 
GO:0006082	P	organic acid metabolic process	14	393	1099	28362	0.66	1	// AT1G74710 // AT2G24850 // AT5G16370 // AT4G26850 // AT5G57220 // AT3G63170 // AT1G11860 // AT1G29690 // AT2G29090 // AT4G34710 // AT4G15530 // AT3G25780 // AT2G26560 // AT1G30040 
GO:0043170	P	macromolecule metabolic process	113	393	8111	28362	0.49	1	// AT5G49520 // AT1G80840 // AT4G03210 // AT5G02410 // AT1G72200 // AT1G70740 // AT5G46350 // AT2G24500 // AT5G01550 // AT1G66160 // AT5G43580 // AT3G18930 // AT3G01840 // AT3G58070 // AT3G05500 // AT3G06430 // AT5G23280 // AT5G06310 // AT3G50760 // AT1G78100 // AT3G28340 // AT4G03510 // AT5G01540 // AT5G27420 // AT4G33920 // AT2G47590 // AT3G50260 // AT1G66880 // AT1G18570 // AT2G17040 // AT1G01560 // AT1G07160 // AT2G01280 // AT2G20960 // AT4G20450 // AT4G36990 // AT1G65610 // AT4G23210 // AT5G45110 // AT1G79680 // AT3G47570 // AT4G21380 // AT3G11840 // AT1G78240 // AT2G35930 // AT2G31880 // AT1G70520 // AT1G76040 // AT5G16910 // AT1G71080 // AT5G56860 // AT1G25560 // AT4G12720 // AT5G02120 // AT5G43420 // AT4G29190 // AT4G21390 // AT3G12920 // AT2G40140 // AT3G61390 // AT4G31550 // AT2G46400 // AT2G30250 // AT5G47230 // AT4G04540 // AT1G22280 // AT5G57710 // AT1G64210 // AT1G42990 // AT2G24240 // AT3G06620 // AT1G24140 // AT3G02550 // AT4G22470 // AT3G15500 // AT3G23250 // AT4G00050 // AT2G39660 // AT5G03140 // AT2G13790 // AT2G38470 // AT2G17290 // AT2G16900 // AT2G37710 // AT1G09970 // AT5G20910 // AT2G42360 // AT1G28370 // AT3G57760 // AT2G41940 // AT1G27730 // AT3G48360 // AT3G25610 // AT4G18880 // AT1G60840 // AT1G62300 // AT5G25930 // AT1G68840 // AT4G01540 // AT1G51800 // AT4G01250 // AT5G51070 // AT3G56400 // AT3G55980 // AT4G31800 // AT4G17490 // AT5G43190 // AT1G68050 // AT4G25820 // AT4G34220 // AT5G05410 // AT1G68520 // AT4G11890 
GO:0010628	P	positive regulation of gene expression	5	393	383	28362	0.61	1	// AT5G49520 // AT4G18880 // AT5G47230 // AT5G05410 // AT4G01540 
GO:0009991	P	response to extracellular stimulus	5	393	225	28362	0.21	1	// AT4G02380 // AT4G34220 // AT1G43910 // AT5G27420 // AT1G62300 
GO:0031328	P	positive regulation of cellular biosynthetic process	6	393	396	28362	0.47	1	// AT5G49520 // AT5G47230 // AT4G01540 // AT3G48360 // AT5G05410 // AT4G18880 
GO:0031327	P	negative regulation of cellular biosynthetic process	6	393	355	28362	0.37	1	// AT1G68840 // AT1G80840 // AT1G27730 // AT3G56400 // AT4G36990 // AT1G62300 
GO:0031326	P	regulation of cellular biosynthetic process	45	393	2734	28362	0.13	1	// AT5G49520 // AT5G56860 // AT1G80840 // AT2G38470 // AT1G25560 // AT4G12720 // AT4G00050 // AT1G68840 // AT2G01280 // AT4G29190 // AT1G28370 // AT5G46350 // AT1G27730 // AT2G24500 // AT2G40140 // AT3G48360 // AT3G23250 // AT4G36990 // AT4G31550 // AT3G06620 // AT2G46400 // AT1G71080 // AT1G62300 // AT5G23280 // AT5G47230 // AT4G01540 // AT4G01250 // AT3G56400 // AT3G55980 // AT5G57710 // AT3G58070 // AT2G30250 // AT1G42990 // AT4G31800 // AT4G17490 // AT1G68050 // AT2G17040 // AT3G02550 // AT3G15500 // AT3G50260 // AT5G05410 // AT1G68520 // AT2G41940 // AT1G18570 // AT4G18880 
GO:0031325	P	positive regulation of cellular metabolic process	6	393	495	28362	0.68	1	// AT5G49520 // AT5G47230 // AT4G01540 // AT3G48360 // AT5G05410 // AT4G18880 
GO:0031324	P	negative regulation of cellular metabolic process	6	393	412	28362	0.51	1	// AT1G68840 // AT1G80840 // AT1G27730 // AT3G56400 // AT4G36990 // AT1G62300 
GO:0031323	P	regulation of cellular metabolic process	47	393	2980	28362	0.2	1	// AT5G49520 // AT5G56860 // AT1G80840 // AT2G38470 // AT1G25560 // AT4G12720 // AT4G00050 // AT1G68840 // AT2G01280 // AT4G29190 // AT1G28370 // AT5G46350 // AT1G27730 // AT2G24500 // AT2G40140 // AT3G48090 // AT3G48360 // AT3G23250 // AT4G36990 // AT4G31550 // AT3G06620 // AT2G46400 // AT1G71080 // AT1G62300 // AT5G23280 // AT5G47230 // AT4G01540 // AT4G01250 // AT3G56400 // AT3G55980 // AT5G57710 // AT3G58070 // AT2G30250 // AT1G42990 // AT4G31800 // AT4G17490 // AT1G68050 // AT2G17040 // AT3G02550 // AT3G15500 // AT3G50260 // AT5G05410 // AT1G68520 // AT2G41940 // AT1G29690 // AT1G18570 // AT4G18880 
GO:0019752	P	carboxylic acid metabolic process	12	393	864	28362	0.54	1	// AT1G74710 // AT2G24850 // AT5G16370 // AT4G26850 // AT3G63170 // AT1G11860 // AT1G29690 // AT2G29090 // AT4G34710 // AT4G15530 // AT3G25780 // AT2G26560 
GO:0090304	P	nucleic acid metabolic process	47	393	3768	28362	0.8	1	// AT5G49520 // AT5G56860 // AT1G80840 // AT2G38470 // AT1G25560 // AT2G30250 // AT4G00050 // AT5G47230 // AT2G01280 // AT4G29190 // AT1G28370 // AT5G46350 // AT1G27730 // AT2G24500 // AT2G40140 // AT3G48360 // AT3G23250 // AT4G36990 // AT4G31550 // AT3G06620 // AT2G46400 // AT1G71080 // AT1G62300 // AT1G68840 // AT5G23280 // AT5G06310 // AT4G01540 // AT4G01250 // AT3G56400 // AT3G55980 // AT5G57710 // AT3G58070 // AT1G42990 // AT4G31800 // AT4G17490 // AT2G47590 // AT1G68050 // AT2G17040 // AT3G02550 // AT3G06430 // AT3G15500 // AT3G50260 // AT5G05410 // AT1G68520 // AT2G41940 // AT1G18570 // AT4G18880 
GO:0071496	P	cellular response to external stimulus	5	393	208	28362	0.17	1	// AT4G02380 // AT4G34220 // AT1G43910 // AT5G27420 // AT1G62300 
GO:0044237	P	cellular metabolic process	146	393	9879	28362	0.18	1	// AT5G49520 // AT1G80840 // AT4G03210 // AT5G02410 // AT1G72200 // AT1G70740 // AT3G13650 // AT2G30770 // AT5G46350 // AT2G24500 // AT5G01550 // AT1G66160 // AT4G12720 // AT3G48090 // AT3G18930 // AT5G02120 // AT3G01840 // AT3G58070 // AT3G06620 // AT3G06430 // AT3G46280 // AT5G23280 // AT5G06310 // AT2G41730 // AT1G60840 // AT1G78100 // AT2G01290 // AT4G03510 // AT5G01540 // AT5G27420 // AT5G67400 // AT2G47590 // AT4G26850 // AT4G33920 // AT3G50260 // AT3G26350 // AT1G66880 // AT1G18570 // AT4G11280 // AT2G17040 // AT2G24850 // AT1G07160 // AT3G01190 // AT2G01280 // AT4G20450 // AT4G01540 // AT3G57550 // AT1G67980 // AT4G37370 // AT4G36990 // AT2G30210 // AT1G65610 // AT4G23210 // AT5G57220 // AT5G45110 // AT1G79680 // AT1G17190 // AT4G15530 // AT3G25780 // AT3G47570 // AT4G21380 // AT3G11840 // AT2G19450 // AT1G78240 // AT2G13790 // AT1G14540 // AT4G34710 // AT1G70520 // AT2G01180 // AT1G69930 // AT1G71080 // AT5G56860 // AT1G25560 // AT5G26030 // AT5G16370 // AT3G63170 // AT5G43420 // AT4G29190 // AT2G26560 // AT1G74710 // AT4G21390 // AT3G12920 // AT4G10120 // AT2G40140 // AT3G61390 // AT3G62760 // AT4G00050 // AT1G02930 // AT5G13630 // AT2G30250 // AT5G47230 // AT3G55630 // AT4G04540 // AT1G22280 // AT5G57710 // AT1G64210 // AT1G42990 // AT4G31550 // AT2G24240 // AT3G05500 // AT2G35930 // AT1G80820 // AT3G02550 // AT2G46400 // AT3G15500 // AT3G23250 // AT2G39660 // AT5G03140 // AT1G11860 // AT2G38470 // AT2G17290 // AT2G37710 // AT1G09970 // AT5G20910 // AT2G42360 // AT1G28370 // AT3G57760 // AT2G41940 // AT1G27730 // AT3G48360 // AT2G29090 // AT5G16910 // AT4G18880 // AT1G62300 // AT5G25930 // AT1G68840 // AT5G39580 // AT5G26340 // AT1G51800 // AT4G01250 // AT1G29690 // AT2G31880 // AT3G56400 // AT1G76040 // AT3G55980 // AT1G30040 // AT4G31800 // AT4G17490 // AT5G43190 // AT1G68050 // AT4G25820 // AT4G34220 // AT5G05410 // AT1G68520 // AT4G26200 // AT4G11890 
GO:0040007	P	growth	9	393	678	28362	0.6	1	// AT2G47000 // AT1G27730 // AT5G60660 // AT1G12950 // AT3G57550 // AT5G16910 // AT1G69530 // AT3G05500 // AT4G34760 
GO:0071554	P	cell wall organization or biogenesis	14	393	704	28362	0.12	1	// AT1G65610 // AT4G13390 // AT1G78240 // AT3G50760 // AT5G57220 // AT4G25820 // AT3G28340 // AT5G03760 // AT5G16910 // AT1G69530 // AT1G18570 // AT5G01100 // AT4G26850 // AT4G03210 
GO:0010467	P	gene expression	49	393	4747	28362	0.99	1	// AT5G49520 // AT5G56860 // AT1G80840 // AT2G38470 // AT1G25560 // AT2G30250 // AT2G16900 // AT4G00050 // AT1G68840 // AT2G01280 // AT1G01560 // AT4G29190 // AT1G28370 // AT2G20960 // AT1G27730 // AT2G24500 // AT2G40140 // AT5G46350 // AT3G48360 // AT3G23250 // AT4G36990 // AT4G31550 // AT3G05500 // AT2G46400 // AT1G71080 // AT1G62300 // AT5G23280 // AT5G47230 // AT4G01540 // AT1G60840 // AT4G01250 // AT3G56400 // AT3G55980 // AT5G57710 // AT3G58070 // AT1G42990 // AT4G31800 // AT4G17490 // AT1G68050 // AT2G17040 // AT3G02550 // AT3G06620 // AT3G15500 // AT3G50260 // AT5G05410 // AT1G68520 // AT2G41940 // AT1G18570 // AT4G18880 
GO:0009908	P	flower development	5	393	520	28362	0.85	1	// AT5G56860 // AT5G60800 // AT1G68050 // AT2G31880 // AT2G30140 
GO:0019941	P	modification-dependent protein catabolic process	8	393	378	28362	0.16	1	// AT5G27420 // AT5G43190 // AT1G68050 // AT3G12920 // AT5G20910 // AT5G45110 // AT3G48360 // AT4G03510 
GO:0044265	P	cellular macromolecule catabolic process	8	393	541	28362	0.48	1	// AT5G27420 // AT5G43190 // AT1G68050 // AT3G12920 // AT5G20910 // AT5G45110 // AT3G48360 // AT4G03510 
GO:0044085	P	cellular component biogenesis	12	393	1095	28362	0.83	1	// AT3G54150 // AT2G47910 // AT4G03210 // AT2G24240 // AT1G78240 // AT1G24150 // AT4G25820 // AT1G64500 // AT3G23670 // AT5G51070 // AT5G16910 // AT2G24500 
GO:0015031	P	protein transport	6	393	653	28362	0.89	1	// AT3G52400 // AT1G21900 // AT3G11820 // AT2G33110 // AT1G08560 // AT4G03510 
GO:0035821	P	modification of morphology or physiology of other organism	5	393	305	28362	0.42	1	// AT5G45110 // AT5G01540 // AT5G33355 // AT3G59930 // AT2G39660 
GO:0016301	F	kinase activity	42	393	1436	28362	6.6e-06	0.0033	// AT1G01560 // AT2G17290 // AT4G15530 // AT1G70740 // AT2G37710 // AT1G09970 // AT1G61360 // AT4G28350 // AT2G32680 // AT3G59350 // AT3G57760 // AT5G01550 // AT4G21390 // AT4G20450 // AT3G05660 // AT3G57550 // AT2G32660 // AT3G01840 // AT1G64210 // AT3G06620 // AT3G46280 // AT5G25930 // AT4G04540 // AT4G23210 // AT1G79680 // AT1G70520 // AT2G31880 // AT1G51800 // AT1G26270 // AT3G47570 // AT5G01540 // AT4G21380 // AT5G25440 // AT2G13790 // AT4G34220 // AT3G26350 // AT2G39660 // AT1G66880 // AT1G76040 // AT5G03140 // AT4G11890 // AT4G17660 
GO:0032559	F	adenyl ribonucleotide binding	57	393	2364	28362	3.9e-05	0.004	// AT2G47000 // AT5G41750 // AT1G01560 // AT2G17290 // AT5G40000 // AT3G55630 // AT1G70740 // AT2G37710 // AT1G09970 // AT1G16030 // AT3G50930 // AT1G61360 // AT1G43910 // AT3G59350 // AT4G15530 // AT3G57760 // AT3G22910 // AT5G01550 // AT4G21390 // AT4G20450 // AT5G57480 // AT3G13080 // AT4G11170 // AT3G57550 // AT5G40010 // AT3G01840 // AT3G25610 // AT1G64210 // AT3G06620 // AT1G15520 // AT2G31880 // AT5G13630 // AT5G25930 // AT4G04540 // AT3G28580 // AT4G23210 // AT1G79680 // AT1G66880 // AT3G23670 // AT5G51070 // AT1G51800 // AT1G26270 // AT2G18193 // AT1G66090 // AT5G57710 // AT3G47570 // AT5G01540 // AT4G21380 // AT5G25440 // AT2G13790 // AT4G34220 // AT3G13100 // AT2G39660 // AT1G70520 // AT5G03140 // AT4G11890 // AT4G17660 
GO:0016740	F	transferase activity	83	393	3791	28362	1.8e-05	0.004	// AT5G02410 // AT2G15480 // AT2G35930 // AT1G01560 // AT4G03210 // AT2G24850 // AT5G25930 // AT4G15530 // AT1G70740 // AT2G37710 // AT1G09970 // AT5G20910 // AT2G32680 // AT2G17290 // AT4G25820 // AT1G61360 // AT4G28350 // AT2G42360 // AT2G30140 // AT3G59350 // AT3G48360 // AT3G57760 // AT3G54150 // AT5G01550 // AT2G31880 // AT1G66160 // AT4G21390 // AT2G15490 // AT1G51800 // AT4G20450 // AT3G12920 // AT5G43190 // AT3G05660 // AT3G61390 // AT3G57550 // AT2G32660 // AT2G03760 // AT3G01840 // AT5G16910 // AT3G47570 // AT3G06620 // AT3G46280 // AT3G48760 // AT5G40720 // AT5G03140 // AT1G67980 // AT4G04540 // AT1G11860 // AT3G50760 // AT1G78240 // AT1G79680 // AT5G42830 // AT1G66880 // AT3G28340 // AT1G69930 // AT1G17190 // AT1G26270 // AT2G36790 // AT4G03510 // AT4G15390 // AT3G62760 // AT1G64210 // AT5G01540 // AT4G21380 // AT5G27420 // AT2G19450 // AT5G25440 // AT1G68050 // AT4G26850 // AT2G13790 // AT4G10120 // AT4G34220 // AT4G23210 // AT5G03760 // AT1G02930 // AT3G26350 // AT2G39660 // AT1G70520 // AT1G76040 // AT5G01100 // AT1G08050 // AT4G11890 // AT4G17660 
GO:0004672	F	protein kinase activity	30	393	925	28362	2.4e-05	0.004	// AT1G01560 // AT2G17290 // AT1G70740 // AT2G37710 // AT1G09970 // AT3G59350 // AT3G57760 // AT5G01550 // AT4G21390 // AT4G20450 // AT3G01840 // AT1G64210 // AT3G06620 // AT5G25930 // AT4G04540 // AT4G23210 // AT1G79680 // AT1G70520 // AT2G31880 // AT1G51800 // AT3G47570 // AT5G01540 // AT4G21380 // AT2G13790 // AT4G34220 // AT2G39660 // AT1G66880 // AT1G76040 // AT5G03140 // AT4G11890 
GO:0030554	F	adenyl nucleotide binding	57	393	2366	28362	4e-05	0.004	// AT2G47000 // AT5G41750 // AT1G01560 // AT2G17290 // AT5G40000 // AT3G55630 // AT1G70740 // AT2G37710 // AT1G09970 // AT1G16030 // AT3G50930 // AT1G61360 // AT1G43910 // AT3G59350 // AT4G15530 // AT3G57760 // AT3G22910 // AT5G01550 // AT4G21390 // AT4G20450 // AT5G57480 // AT3G13080 // AT4G11170 // AT3G57550 // AT5G40010 // AT3G01840 // AT3G25610 // AT1G64210 // AT3G06620 // AT1G15520 // AT2G31880 // AT5G13630 // AT5G25930 // AT4G04540 // AT3G28580 // AT4G23210 // AT1G79680 // AT1G66880 // AT3G23670 // AT5G51070 // AT1G51800 // AT1G26270 // AT2G18193 // AT1G66090 // AT5G57710 // AT3G47570 // AT5G01540 // AT4G21380 // AT5G25440 // AT2G13790 // AT4G34220 // AT3G13100 // AT2G39660 // AT1G70520 // AT5G03140 // AT4G11890 // AT4G17660 
GO:0016772	F	transferase activity, transferring phosphorus-containing groups	43	393	1657	28362	8e-05	0.0058	// AT1G01560 // AT2G17290 // AT4G15530 // AT1G70740 // AT2G37710 // AT1G09970 // AT1G61360 // AT4G28350 // AT2G32680 // AT3G59350 // AT3G57760 // AT5G01550 // AT4G21390 // AT4G20450 // AT3G05660 // AT3G57550 // AT2G32660 // AT3G01840 // AT1G64210 // AT3G06620 // AT3G46280 // AT5G25930 // AT4G04540 // AT4G23210 // AT1G79680 // AT1G70520 // AT2G31880 // AT1G51800 // AT1G26270 // AT3G47570 // AT5G01540 // AT4G21380 // AT5G25440 // AT4G26850 // AT2G13790 // AT4G34220 // AT3G26350 // AT2G39660 // AT1G66880 // AT1G76040 // AT5G03140 // AT4G11890 // AT4G17660 
GO:0005524	F	ATP binding	54	393	2248	28362	7e-05	0.0058	// AT2G47000 // AT1G01560 // AT2G17290 // AT5G40000 // AT3G55630 // AT1G70740 // AT2G37710 // AT1G09970 // AT1G16030 // AT3G50930 // AT1G61360 // AT1G43910 // AT3G59350 // AT4G15530 // AT3G57760 // AT3G22910 // AT5G01550 // AT4G21390 // AT4G20450 // AT5G57480 // AT3G13080 // AT3G57550 // AT5G40010 // AT3G01840 // AT3G25610 // AT1G64210 // AT3G06620 // AT1G15520 // AT2G31880 // AT5G13630 // AT5G25930 // AT4G04540 // AT3G28580 // AT4G23210 // AT1G79680 // AT1G66880 // AT3G23670 // AT5G51070 // AT1G51800 // AT1G26270 // AT2G18193 // AT5G57710 // AT3G47570 // AT5G01540 // AT4G21380 // AT5G25440 // AT2G13790 // AT4G34220 // AT3G13100 // AT2G39660 // AT1G70520 // AT5G03140 // AT4G11890 // AT4G17660 
GO:0004674	F	protein serine/threonine kinase activity	25	393	767	28362	0.00011	0.0067	// AT1G01560 // AT2G17290 // AT2G37710 // AT1G09970 // AT5G01550 // AT4G21390 // AT4G20450 // AT3G01840 // AT3G47570 // AT5G25930 // AT4G04540 // AT2G39660 // AT1G79680 // AT1G70520 // AT2G31880 // AT1G64210 // AT5G01540 // AT4G21380 // AT2G13790 // AT4G34220 // AT4G23210 // AT1G66880 // AT1G76040 // AT5G03140 // AT4G11890 
GO:0016773	F	phosphotransferase activity, alcohol group as acceptor	31	393	1072	28362	0.00014	0.0077	// AT1G01560 // AT2G17290 // AT1G70740 // AT2G37710 // AT1G09970 // AT3G59350 // AT3G57760 // AT5G01550 // AT4G21390 // AT4G20450 // AT3G01840 // AT1G64210 // AT3G06620 // AT5G25930 // AT4G04540 // AT4G23210 // AT1G79680 // AT1G70520 // AT2G31880 // AT1G51800 // AT1G26270 // AT3G47570 // AT5G01540 // AT4G21380 // AT2G13790 // AT4G34220 // AT2G39660 // AT1G66880 // AT1G76040 // AT5G03140 // AT4G11890 
GO:0032549	F	ribonucleoside binding	57	393	2617	28362	0.00052	0.02	// AT2G47000 // AT5G41750 // AT1G01560 // AT2G17290 // AT5G40000 // AT3G55630 // AT1G70740 // AT2G37710 // AT1G09970 // AT1G16030 // AT3G50930 // AT1G61360 // AT1G43910 // AT3G59350 // AT4G15530 // AT3G57760 // AT3G22910 // AT5G01550 // AT4G21390 // AT4G20450 // AT5G57480 // AT3G13080 // AT4G11170 // AT3G57550 // AT5G40010 // AT3G01840 // AT3G25610 // AT1G64210 // AT3G06620 // AT1G15520 // AT2G31880 // AT5G13630 // AT5G25930 // AT4G04540 // AT3G28580 // AT4G23210 // AT1G79680 // AT1G66880 // AT3G23670 // AT5G51070 // AT1G51800 // AT1G26270 // AT2G18193 // AT1G66090 // AT5G57710 // AT3G47570 // AT5G01540 // AT4G21380 // AT5G25440 // AT2G13790 // AT4G34220 // AT3G13100 // AT2G39660 // AT1G70520 // AT5G03140 // AT4G11890 // AT4G17660 
GO:0017076	F	purine nucleotide binding	57	393	2633	28362	0.0006	0.02	// AT2G47000 // AT5G41750 // AT1G01560 // AT2G17290 // AT5G40000 // AT3G55630 // AT1G70740 // AT2G37710 // AT1G09970 // AT1G16030 // AT3G50930 // AT1G61360 // AT1G43910 // AT3G59350 // AT4G15530 // AT3G57760 // AT3G22910 // AT5G01550 // AT4G21390 // AT4G20450 // AT5G57480 // AT3G13080 // AT4G11170 // AT3G57550 // AT5G40010 // AT3G01840 // AT3G25610 // AT1G64210 // AT3G06620 // AT1G15520 // AT2G31880 // AT5G13630 // AT5G25930 // AT4G04540 // AT3G28580 // AT4G23210 // AT1G79680 // AT1G66880 // AT3G23670 // AT5G51070 // AT1G51800 // AT1G26270 // AT2G18193 // AT1G66090 // AT5G57710 // AT3G47570 // AT5G01540 // AT4G21380 // AT5G25440 // AT2G13790 // AT4G34220 // AT3G13100 // AT2G39660 // AT1G70520 // AT5G03140 // AT4G11890 // AT4G17660 
GO:0032555	F	purine ribonucleotide binding	57	393	2631	28362	0.00059	0.02	// AT2G47000 // AT5G41750 // AT1G01560 // AT2G17290 // AT5G40000 // AT3G55630 // AT1G70740 // AT2G37710 // AT1G09970 // AT1G16030 // AT3G50930 // AT1G61360 // AT1G43910 // AT3G59350 // AT4G15530 // AT3G57760 // AT3G22910 // AT5G01550 // AT4G21390 // AT4G20450 // AT5G57480 // AT3G13080 // AT4G11170 // AT3G57550 // AT5G40010 // AT3G01840 // AT3G25610 // AT1G64210 // AT3G06620 // AT1G15520 // AT2G31880 // AT5G13630 // AT5G25930 // AT4G04540 // AT3G28580 // AT4G23210 // AT1G79680 // AT1G66880 // AT3G23670 // AT5G51070 // AT1G51800 // AT1G26270 // AT2G18193 // AT1G66090 // AT5G57710 // AT3G47570 // AT5G01540 // AT4G21380 // AT5G25440 // AT2G13790 // AT4G34220 // AT3G13100 // AT2G39660 // AT1G70520 // AT5G03140 // AT4G11890 // AT4G17660 
GO:0001882	F	nucleoside binding	57	393	2618	28362	0.00052	0.02	// AT2G47000 // AT5G41750 // AT1G01560 // AT2G17290 // AT5G40000 // AT3G55630 // AT1G70740 // AT2G37710 // AT1G09970 // AT1G16030 // AT3G50930 // AT1G61360 // AT1G43910 // AT3G59350 // AT4G15530 // AT3G57760 // AT3G22910 // AT5G01550 // AT4G21390 // AT4G20450 // AT5G57480 // AT3G13080 // AT4G11170 // AT3G57550 // AT5G40010 // AT3G01840 // AT3G25610 // AT1G64210 // AT3G06620 // AT1G15520 // AT2G31880 // AT5G13630 // AT5G25930 // AT4G04540 // AT3G28580 // AT4G23210 // AT1G79680 // AT1G66880 // AT3G23670 // AT5G51070 // AT1G51800 // AT1G26270 // AT2G18193 // AT1G66090 // AT5G57710 // AT3G47570 // AT5G01540 // AT4G21380 // AT5G25440 // AT2G13790 // AT4G34220 // AT3G13100 // AT2G39660 // AT1G70520 // AT5G03140 // AT4G11890 // AT4G17660 
