Group.1;gene;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;tair_symbol;uniprotswissprot;entrezgene_id;description;external_gene_name;external_gene_source
AT5G56550;AT5G56550;434.282613630198;1.63197724599824;0.2845072707368;5.73615304020823;9.68511539940035e-09;9.56346450781331e-06;OXS3;;835756;"Emb [Source:UniProtKB/TrEMBL;Acc:Q9LVB9]";OXS3;TAIR Gene Name
AT5G58430;AT5G58430;1221.34228896512;0.323251710416169;0.0740280408830449;4.36661171307866;1.26188761301945e-05;0.00395761605779248;ATEXO70B1;Q9FGH9;835956;"Exocyst complex component EXO70B1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FGH9]";EXO70B1;UniProtKB Gene Name
AT5G60680;AT5G60680;1513.08976312719;0.585060283786545;0.12346806409136;4.73855557785072;2.15246996326819e-06;0.000937599971777673;;;836189;"Emb [Source:UniProtKB/TrEMBL;Acc:Q9FF51]";;
AT5G61440;AT5G61440;187.688471853252;0.733123672255081;0.20122889764391;3.64323256171884;0.000269235373601866;0.0344182307492559;ACHT5;Q9XFI1,;836265;"Thioredoxin-like 1-2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9XFI1]";ACHT5;TAIR Gene Name
AT5G62020;AT5G62020;316.109263991116;0.534564522408241;0.119164725901641;4.48592919056828;7.25968504589718e-06;0.00247481611086367;AT-HSFB2A;Q9SCW4;836322;"HSFB2A [Source:UniProtKB/TrEMBL;Acc:A0A384KDZ5]";HSFB2A;UniProtKB Gene Name
AT5G63160;AT5G63160;2.36196315234014;2.82742968556545;0.724307476981975;3.9036317798992;9.47599161024098e-05;0.0166339010937379;BT1;Q9FMK7,;836437;"BTB/POZ and TAZ domain-containing protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FMK7]";BT1;UniProtKB Gene Name
AT5G64510;AT5G64510;137.947287606121;-0.408235493757808;0.109488386314734;-3.72857348161383;0.000192566760097949;0.0269681626202472;TIN1;;836572;"Tunicamycin induced protein [Source:UniProtKB/TrEMBL;Acc:Q84JN2]";TIN1;TAIR Gene Name
AT5G64660;AT5G64660;163.723709033648;0.407707365184736;0.10897390294254;3.74133030180367;0.000183048758012798;0.0259377884697412;ATCMPG2;Q9FLF4;836587;"U-box domain-containing protein 27 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLF4]";PUB27;UniProtKB Gene Name
AT5G65207;AT5G65207;201.075373329895;0.726875282561395;0.149900797545108;4.84904212963018;1.24059073514877e-06;0.000595534189227948;;;836645;"Uncharacterized protein At5g65207 [Source:UniProtKB/TrEMBL;Acc:Q8RXW8]";;
AT5G67190;AT5G67190;143.242050347029;0.510562884388423;0.131304287562987;3.88839461273117;0.000100909468656111;0.0173254928593361;DEAR2;Q9FH94;836854;"Ethylene-responsive transcription factor ERF010 [Source:UniProtKB/Swiss-Prot;Acc:Q9FH94]";ERF010;UniProtKB Gene Name
