GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0048731	P	system development	5	355	839	37767	0.9	1	// AT4G13395 // AT2G34720 // AT1G63650 // AT5G49450 // AT2G28890 
GO:0019752	P	carboxylic acid metabolic process	6	355	859	37767	0.82	1	// AT1G28380 // AT2G15090 // AT3G28910 // AT1G29900 // AT3G56300 // AT1G72520 
GO:0007275	P	multicellular organismal development	12	355	2020	37767	0.97	1	// AT4G13395 // AT1G60490 // AT4G24210 // AT2G46830 // AT2G34720 // AT3G04400 // AT1G63650 // AT5G03800 // AT2G28890 // AT5G49450 // AT1G74260 // AT2G14680 
GO:0022414	P	reproductive process	6	355	1161	37767	0.96	1	// AT4G24210 // AT2G46830 // AT3G04400 // AT5G03800 // AT5G49450 // AT2G14680 
GO:0009056	P	catabolic process	5	355	1307	37767	0.99	1	// AT4G05460 // AT2G46505 // AT1G53780 // AT1G47250 // AT1G59870 
GO:0051179	P	localization	21	355	1922	37767	0.27	1	// AT1G60490 // AT5G02180 // AT5G20230 // AT1G09070 // AT2G24240 // AT3G52400 // AT5G53010 // AT5G52050 // AT5G43970 // AT1G75850 // AT1G02010 // AT1G28380 // AT1G67300 // AT5G58430 // AT4G24570 // AT3G61010 // AT3G58160 // AT1G57990 // AT3G14090 // AT2G46520 // AT1G59870 
GO:0006996	P	organelle organization	7	355	640	37767	0.4	1	// AT2G29890 // AT3G48190 // AT5G43970 // AT3G13782 // AT1G15510 // AT2G34150 // AT5G58160 
GO:0048856	P	anatomical structure development	12	355	1726	37767	0.89	1	// AT4G13395 // AT4G24210 // AT5G26240 // AT2G46830 // AT2G34720 // AT3G04400 // AT1G63650 // AT5G03800 // AT2G28890 // AT5G54510 // AT5G49450 // AT2G14680 
GO:0015031	P	protein transport	6	355	381	37767	0.15	1	// AT3G52400 // AT5G43970 // AT1G75850 // AT1G02010 // AT2G46520 // AT1G09070 
GO:0003735	F	structural constituent of ribosome	18	355	494	37767	1.9e-06	0.00053	// AT4G37660 // AT5G27850 // AT5G27770 // AT5G60670 // AT3G55750 // AT4G09800 // AT2G33370 // AT1G57660 // AT2G34520 // AT3G02080 // AT3G04400 // AT5G52650 // AT3G53430 // AT3G24830 // AT1G08360 // AT1G07770 // AT5G67510 // AT2G37190 
GO:0005198	F	structural molecule activity	19	355	659	37767	2.5e-05	0.0035	// AT4G37660 // AT5G27850 // AT5G27770 // AT5G60670 // AT3G53430 // AT3G55750 // AT4G09800 // AT2G33370 // AT1G57660 // AT2G34520 // AT3G02080 // AT3G04400 // AT5G52650 // AT2G15880 // AT3G24830 // AT1G08360 // AT1G07770 // AT5G67510 // AT2G37190 
GO:0005524	F	ATP binding	26	355	1377	37767	0.00076	0.04	// AT3G49790 // AT3G44670 // AT1G66090 // AT5G48380 // AT5G51280 // AT1G73170 // AT1G67470 // AT4G19060 // AT4G25835 // AT1G53780 // AT2G39730 // AT2G21940 // AT1G29900 // AT4G37250 // AT3G24715 // AT4G19520 // AT5G11250 // AT4G38950 // AT1G70450 // AT3G57300 // AT3G56300 // AT2G42270 // AT1G63860 // AT4G25280 // AT1G13350 // AT5G49770 
GO:0032555	F	purine ribonucleotide binding	29	355	1631	37767	0.00096	0.04	// AT3G49790 // AT3G44670 // AT5G57960 // AT5G48380 // AT5G51280 // AT1G73170 // AT1G67470 // AT4G19060 // AT4G18800 // AT4G25835 // AT1G53780 // AT2G39730 // AT2G21940 // AT1G29900 // AT4G37250 // AT3G24715 // AT4G19520 // AT5G11250 // AT4G38950 // AT1G70450 // AT3G57300 // AT5G45750 // AT3G56300 // AT1G66090 // AT2G42270 // AT1G63860 // AT4G25280 // AT1G13350 // AT5G49770 
GO:0032553	F	ribonucleotide binding	29	355	1631	37767	0.00096	0.04	// AT3G49790 // AT3G44670 // AT5G57960 // AT5G48380 // AT5G51280 // AT1G73170 // AT1G67470 // AT4G19060 // AT4G18800 // AT4G25835 // AT1G53780 // AT2G39730 // AT2G21940 // AT1G29900 // AT4G37250 // AT3G24715 // AT4G19520 // AT5G11250 // AT4G38950 // AT1G70450 // AT3G57300 // AT5G45750 // AT3G56300 // AT1G66090 // AT2G42270 // AT1G63860 // AT4G25280 // AT1G13350 // AT5G49770 
GO:0005515	F	protein binding	45	355	2944	37767	0.001	0.04	// AT3G13225 // AT3G08730 // AT2G26000 // AT3G44670 // AT3G14240 // AT3G14090 // AT5G53010 // AT5G05830 // AT1G09070 // AT2G18670 // AT1G04390 // AT1G27770 // AT3G26100 // AT2G46790 // AT5G57740 // AT5G48380 // AT3G62420 // AT2G46520 // AT3G02300 // AT3G05345 // AT4G19520 // AT1G22500 // AT5G11250 // AT5G43970 // AT1G33610 // AT5G25560 // AT3G16090 // AT3G13760 // AT3G15210 // AT1G63860 // AT2G24240 // AT3G52400 // AT5G54490 // AT5G22920 // AT2G29890 // AT3G19670 // AT1G73950 // AT3G05200 // AT2G34150 // AT5G49450 // AT2G15880 // AT5G58430 // AT5G49770 // AT5G58160 // AT3G15050 
GO:0032559	F	adenyl ribonucleotide binding	26	355	1384	37767	0.00082	0.04	// AT3G49790 // AT3G44670 // AT1G66090 // AT5G48380 // AT5G51280 // AT1G73170 // AT1G67470 // AT4G19060 // AT4G25835 // AT1G53780 // AT2G39730 // AT2G21940 // AT1G29900 // AT4G37250 // AT3G24715 // AT4G19520 // AT5G11250 // AT4G38950 // AT1G70450 // AT3G57300 // AT3G56300 // AT2G42270 // AT1G63860 // AT4G25280 // AT1G13350 // AT5G49770 
GO:0030554	F	adenyl nucleotide binding	26	355	1465	37767	0.0018	0.046	// AT3G49790 // AT3G44670 // AT1G66090 // AT5G48380 // AT5G51280 // AT1G73170 // AT1G67470 // AT4G19060 // AT4G25835 // AT1G53780 // AT2G39730 // AT2G21940 // AT1G29900 // AT4G37250 // AT3G24715 // AT4G19520 // AT5G11250 // AT4G38950 // AT1G70450 // AT3G57300 // AT3G56300 // AT2G42270 // AT1G63860 // AT4G25280 // AT1G13350 // AT5G49770 
GO:0004888	F	transmembrane receptor activity	7	355	171	37767	0.0015	0.046	// AT1G63860 // AT1G72940 // AT5G11250 // AT4G38350 // AT3G44670 // AT1G66090 // AT4G19520 
GO:0001883	F	purine nucleoside binding	26	355	1465	37767	0.0018	0.046	// AT3G49790 // AT3G44670 // AT1G66090 // AT5G48380 // AT5G51280 // AT1G73170 // AT1G67470 // AT4G19060 // AT4G25835 // AT1G53780 // AT2G39730 // AT2G21940 // AT1G29900 // AT4G37250 // AT3G24715 // AT4G19520 // AT5G11250 // AT4G38950 // AT1G70450 // AT3G57300 // AT3G56300 // AT2G42270 // AT1G63860 // AT4G25280 // AT1G13350 // AT5G49770 
GO:0001882	F	nucleoside binding	26	355	1465	37767	0.0018	0.046	// AT3G49790 // AT3G44670 // AT1G66090 // AT5G48380 // AT5G51280 // AT1G73170 // AT1G67470 // AT4G19060 // AT4G25835 // AT1G53780 // AT2G39730 // AT2G21940 // AT1G29900 // AT4G37250 // AT3G24715 // AT4G19520 // AT5G11250 // AT4G38950 // AT1G70450 // AT3G57300 // AT3G56300 // AT2G42270 // AT1G63860 // AT4G25280 // AT1G13350 // AT5G49770 
GO:0017076	F	purine nucleotide binding	29	355	1713	37767	0.002	0.046	// AT3G49790 // AT3G44670 // AT5G57960 // AT5G48380 // AT5G51280 // AT1G73170 // AT1G67470 // AT4G19060 // AT4G18800 // AT4G25835 // AT1G53780 // AT2G39730 // AT2G21940 // AT1G29900 // AT4G37250 // AT3G24715 // AT4G19520 // AT5G11250 // AT4G38950 // AT1G70450 // AT3G57300 // AT5G45750 // AT3G56300 // AT1G66090 // AT2G42270 // AT1G63860 // AT4G25280 // AT1G13350 // AT5G49770 
GO:0005488	F	binding	131	355	11258	37767	0.0026	0.055	// AT1G80840 // AT1G51700 // AT2G26000 // AT1G67470 // AT2G25590 // AT5G63010 // AT3G26100 // AT3G14240 // AT3G13782 // AT1G07350 // AT5G11470 // AT3G11400 // AT4G37250 // AT3G24715 // AT3G13225 // AT5G11250 // AT5G05830 // AT4G38950 // AT3G46030 // AT5G45560 // AT3G57300 // AT3G51950 // AT3G56300 // AT5G43700 // AT4G25280 // AT3G52400 // AT5G54490 // AT4G39780 // AT1G13350 // AT3G14090 // AT1G72520 // AT4G37260 // AT1G15240 // AT5G62470 // AT1G04770 // AT1G04390 // AT1G27770 // AT5G43630 // AT2G39730 // AT2G35530 // AT5G48380 // AT3G62420 // AT3G28740 // AT2G19870 // AT1G68920 // AT5G20230 // AT1G08360 // AT2G41410 // AT3G16090 // AT5G45750 // AT2G41790 // AT3G02300 // AT5G22920 // AT4G22690 // AT1G73950 // AT5G58160 // AT4G34140 // AT2G15880 // AT5G58430 // AT5G47220 // AT4G38620 // AT3G19670 // AT5G57960 // AT2G43290 // AT5G53010 // AT1G73170 // AT2G04880 // AT2G38470 // AT4G19060 // AT4G32800 // AT5G67300 // AT2G46790 // AT2G21940 // AT3G61010 // AT5G57740 // AT5G15070 // AT3G02830 // AT3G28910 // AT5G43970 // AT1G29900 // AT5G25560 // AT4G24570 // AT3G15210 // AT2G42270 // AT1G42990 // AT1G09140 // AT3G47680 // AT2G24240 // AT1G22190 // AT2G46520 // AT2G34150 // AT1G75490 // AT1G72650 // AT5G49770 // AT3G15050 // AT3G49790 // AT3G08730 // AT1G33610 // AT3G44670 // AT1G66090 // AT4G38960 // AT4G32300 // AT5G51280 // AT5G27670 // AT1G09070 // AT5G54580 // AT4G18800 // AT2G18670 // AT2G46830 // AT1G53780 // AT1G74930 // AT5G59450 // AT4G18880 // AT3G05345 // AT4G19520 // AT1G22500 // AT5G04760 // AT1G60900 // AT1G70450 // AT3G13760 // AT5G59910 // AT1G63860 // AT4G17490 // AT5G24670 // AT2G34720 // AT2G29890 // AT4G25835 // AT1G63650 // AT3G05200 // AT4G39470 // AT5G49450 
GO:0004722	F	protein serine/threonine phosphatase activity	7	355	207	37767	0.0041	0.082	// AT4G11800 // AT2G30020 // AT2G39840 // AT3G10150 // AT4G11240 // AT2G28890 // AT1G18480 
GO:0004872	F	receptor activity	7	355	212	37767	0.0046	0.087	// AT1G63860 // AT1G72940 // AT5G11250 // AT4G38350 // AT3G44670 // AT1G66090 // AT4G19520 
GO:0000166	F	nucleotide binding	34	355	2267	37767	0.0055	0.097	// AT3G49790 // AT3G44670 // AT5G57960 // AT5G48380 // AT5G51280 // AT1G73170 // AT1G67470 // AT5G54580 // AT4G19060 // AT4G18800 // AT4G25835 // AT1G53780 // AT2G39730 // AT1G07350 // AT2G21940 // AT1G29900 // AT4G37250 // AT3G24715 // AT4G19520 // AT5G11250 // AT4G38950 // AT1G60900 // AT1G70450 // AT3G57300 // AT3G51950 // AT5G45750 // AT3G56300 // AT1G66090 // AT2G42270 // AT1G63860 // AT4G25280 // AT5G63010 // AT1G13350 // AT5G49770 
GO:0042578	F	phosphoric ester hydrolase activity	11	355	481	37767	0.0069	0.098	// AT4G11800 // AT1G70290 // AT1G23870 // AT2G28890 // AT2G39840 // AT3G10150 // AT4G11240 // AT2G30020 // AT4G11840 // AT5G15070 // AT1G18480 
GO:0016818	F	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	16	355	837	37767	0.0068	0.098	// AT3G42640 // AT3G21250 // AT4G25835 // AT1G27770 // AT1G53780 // AT4G38950 // AT3G44670 // AT1G66090 // AT3G58160 // AT5G53010 // AT5G51280 // AT1G73170 // AT5G03370 // AT3G50240 // AT2G42270 // AT1G59870 
GO:0016817	F	hydrolase activity, acting on acid anhydrides	16	355	839	37767	0.0069	0.098	// AT3G42640 // AT3G21250 // AT4G25835 // AT1G27770 // AT1G53780 // AT4G38950 // AT3G44670 // AT1G66090 // AT3G58160 // AT5G53010 // AT5G51280 // AT1G73170 // AT5G03370 // AT3G50240 // AT2G42270 // AT1G59870 
GO:0016791	F	phosphatase activity	10	355	407	37767	0.0061	0.098	// AT4G11800 // AT1G70290 // AT1G23870 // AT2G28890 // AT2G39840 // AT3G10150 // AT4G11240 // AT2G30020 // AT5G15070 // AT1G18480 
GO:0017111	F	nucleoside-triphosphatase activity	15	355	792	37767	0.0093	0.12	// AT3G42640 // AT3G21250 // AT4G25835 // AT1G27770 // AT1G53780 // AT4G38950 // AT3G44670 // AT1G66090 // AT3G58160 // AT5G53010 // AT5G51280 // AT1G73170 // AT3G50240 // AT2G42270 // AT1G59870 
GO:0004721	F	phosphoprotein phosphatase activity	7	355	262	37767	0.014	0.16	// AT4G11800 // AT2G30020 // AT2G39840 // AT3G10150 // AT4G11240 // AT2G28890 // AT1G18480 
GO:0016462	F	pyrophosphatase activity	15	355	832	37767	0.014	0.16	// AT3G42640 // AT3G21250 // AT4G25835 // AT1G27770 // AT1G53780 // AT4G38950 // AT3G44670 // AT1G66090 // AT3G58160 // AT5G53010 // AT5G51280 // AT1G73170 // AT3G50240 // AT2G42270 // AT1G59870 
GO:0030528	F	transcription regulator activity	34	355	2417	37767	0.014	0.16	// AT5G62470 // AT4G38620 // AT1G80840 // AT5G04760 // AT5G47220 // AT1G51700 // AT4G25210 // AT4G38960 // AT2G04880 // AT2G38470 // AT4G32800 // AT2G46830 // AT2G46790 // AT1G74930 // AT5G59450 // AT3G62420 // AT4G39780 // AT4G18880 // AT3G28910 // AT1G68920 // AT3G15210 // AT2G35530 // AT1G42990 // AT1G63650 // AT4G17490 // AT5G43700 // AT2G34720 // AT5G67300 // AT1G22190 // AT1G75490 // AT5G49450 // AT4G37260 // AT1G72650 // AT1G61730 
GO:0003700	F	transcription factor activity	31	355	2173	37767	0.015	0.17	// AT5G62470 // AT4G38620 // AT1G80840 // AT5G04760 // AT5G47220 // AT1G51700 // AT4G38960 // AT2G35530 // AT2G38470 // AT2G04880 // AT4G32800 // AT2G46830 // AT1G22190 // AT1G74930 // AT5G59450 // AT3G62420 // AT4G18880 // AT3G28910 // AT1G68920 // AT3G15210 // AT1G42990 // AT1G63650 // AT4G17490 // AT5G43700 // AT2G34720 // AT5G67300 // AT4G39780 // AT1G75490 // AT5G49450 // AT1G72650 // AT4G37260 
GO:0003677	F	DNA binding	39	355	2892	37767	0.016	0.17	// AT5G62470 // AT4G38620 // AT1G80840 // AT2G38470 // AT5G47220 // AT1G51700 // AT4G38960 // AT2G35530 // AT5G27670 // AT5G04760 // AT1G72650 // AT2G04880 // AT4G32800 // AT2G46830 // AT1G22190 // AT1G74930 // AT5G59450 // AT5G11470 // AT3G62420 // AT4G18880 // AT3G02830 // AT3G28910 // AT1G68920 // AT3G46030 // AT3G57300 // AT5G59910 // AT3G15210 // AT1G42990 // AT1G63650 // AT3G47680 // AT2G34720 // AT3G13782 // AT5G67300 // AT4G39780 // AT1G75490 // AT5G49450 // AT4G17490 // AT5G43700 // AT4G37260 
GO:0016887	F	ATPase activity	10	355	482	37767	0.018	0.19	// AT3G42640 // AT3G21250 // AT4G25835 // AT1G27770 // AT1G53780 // AT5G53010 // AT5G51280 // AT1G73170 // AT2G42270 // AT1G59870 
GO:0060089	F	molecular transducer activity	9	355	422	37767	0.021	0.2	// AT1G63860 // AT1G72940 // AT5G11250 // AT4G38350 // AT2G46790 // AT1G66090 // AT4G23050 // AT3G44670 // AT4G19520 
GO:0004871	F	signal transducer activity	9	355	422	37767	0.021	0.2	// AT1G63860 // AT1G72940 // AT5G11250 // AT4G38350 // AT2G46790 // AT1G66090 // AT4G23050 // AT3G44670 // AT4G19520 
GO:0016301	F	kinase activity	24	355	1641	37767	0.024	0.22	// AT1G03930 // AT1G16130 // AT3G08730 // AT3G48190 // AT5G48380 // AT4G32300 // AT1G67470 // AT4G24740 // AT1G60490 // AT3G53810 // AT2G21940 // AT4G23050 // AT4G37250 // AT4G23180 // AT3G24715 // AT1G03920 // AT1G70450 // AT4G25280 // AT3G53570 // AT5G49770 // AT1G10940 // AT1G13350 // AT5G48740 // AT1G26150 
GO:0016772	F	transferase activity, transferring phosphorus-containing groups	26	355	1887	37767	0.036	0.32	// AT1G03930 // AT1G16130 // AT3G08730 // AT3G48190 // AT5G48380 // AT4G32300 // AT1G67470 // AT4G24740 // AT1G60490 // AT3G53810 // AT2G21940 // AT4G23050 // AT4G37250 // AT4G23180 // AT3G24715 // AT5G44750 // AT1G03920 // AT2G19930 // AT1G70450 // AT4G25280 // AT3G53570 // AT5G49770 // AT1G10940 // AT1G13350 // AT5G48740 // AT1G26150 
GO:0042623	F	ATPase activity, coupled	7	355	359	37767	0.057	0.48	// AT3G21250 // AT1G27770 // AT5G53010 // AT5G51280 // AT1G73170 // AT2G42270 // AT1G59870 
GO:0016787	F	hydrolase activity	42	355	3468	37767	0.056	0.48	// AT3G42640 // AT2G28890 // AT1G23870 // AT3G13750 // AT5G18640 // AT3G44670 // AT1G66090 // AT4G11240 // AT2G30020 // AT5G53010 // AT5G51280 // AT4G02330 // AT1G73170 // AT1G18480 // AT1G59870 // AT4G11800 // AT2G41790 // AT3G21250 // AT2G39840 // AT4G25835 // AT1G27770 // AT1G53780 // AT3G14240 // AT3G10150 // AT4G11840 // AT3G61010 // AT5G15070 // AT3G02830 // AT2G39400 // AT4G27820 // AT5G58980 // AT1G66180 // AT4G38950 // AT5G24670 // AT1G02660 // AT3G58160 // AT1G70290 // AT5G03370 // AT2G42270 // AT5G37690 // AT1G47250 // AT3G50240 
GO:0015405	F	P-P-bond-hydrolysis-driven transmembrane transporter activity	5	355	243	37767	0.083	0.66	// AT1G27770 // AT5G53010 // AT5G43970 // AT3G21250 // AT1G59870 
GO:0015399	F	primary active transmembrane transporter activity	5	355	244	37767	0.084	0.66	// AT1G27770 // AT5G53010 // AT5G43970 // AT3G21250 // AT1G59870 
GO:0016773	F	phosphotransferase activity, alcohol group as acceptor	16	355	1154	37767	0.083	0.66	// AT4G24740 // AT1G03930 // AT1G60490 // AT3G08730 // AT1G26150 // AT3G48190 // AT3G24715 // AT1G70450 // AT2G21940 // AT4G37250 // AT5G48380 // AT4G32300 // AT1G13350 // AT1G67470 // AT5G49770 // AT4G23050 
GO:0016740	F	transferase activity	39	355	3321	37767	0.09	0.67	// AT1G03930 // AT1G23870 // AT1G16130 // AT3G08730 // AT3G48190 // AT5G48380 // AT4G32300 // AT1G67470 // AT4G17910 // AT4G24740 // AT1G60490 // AT1G26150 // AT5G40850 // AT3G53810 // AT2G21940 // AT5G16410 // AT4G23050 // AT4G37250 // AT4G23180 // AT2G47420 // AT3G24715 // AT3G46970 // AT5G44750 // AT1G03920 // AT2G19930 // AT1G55450 // AT4G00040 // AT1G70450 // AT1G70290 // AT2G19870 // AT3G28180 // AT4G25280 // AT2G18700 // AT3G53570 // AT2G15090 // AT1G10940 // AT1G13350 // AT5G48740 // AT5G49770 
GO:0046914	F	transition metal ion binding	21	355	1618	37767	0.089	0.67	// AT5G15070 // AT2G41790 // AT5G20230 // AT1G73950 // AT5G22920 // AT1G22500 // AT3G61010 // AT5G24670 // AT3G51950 // AT3G05200 // AT3G13760 // AT4G38960 // AT3G16090 // AT2G26000 // AT5G51280 // AT5G57740 // AT5G05830 // AT2G04880 // AT5G25560 // AT1G72520 // AT2G18670 
GO:0008270	F	zinc ion binding	17	355	1299	37767	0.11	0.76	// AT2G41790 // AT2G18670 // AT1G73950 // AT5G22920 // AT1G22500 // AT5G57740 // AT5G24670 // AT3G51950 // AT3G05200 // AT4G38960 // AT3G16090 // AT2G26000 // AT5G51280 // AT5G05830 // AT2G04880 // AT5G25560 // AT3G13760 
GO:0016788	F	hydrolase activity, acting on ester bonds	16	355	1200	37767	0.11	0.76	// AT4G11800 // AT2G30020 // AT1G23870 // AT2G39840 // AT1G70290 // AT4G11840 // AT1G18480 // AT3G10150 // AT1G02660 // AT4G11240 // AT2G28890 // AT5G18640 // AT4G02330 // AT5G15070 // AT3G02830 // AT5G37690 
GO:0016879	F	ligase activity, forming carbon-nitrogen bonds	7	355	423	37767	0.11	0.76	// AT4G12570 // AT4G05460 // AT4G02120 // AT5G54510 // AT1G29900 // AT1G74260 // AT2G45920 
GO:0004672	F	protein kinase activity	13	355	953	37767	0.12	0.8	// AT4G24740 // AT1G03930 // AT4G37250 // AT3G08730 // AT1G26150 // AT3G24715 // AT1G70450 // AT5G48380 // AT4G23050 // AT4G32300 // AT1G13350 // AT1G67470 // AT5G49770 
GO:0046872	F	metal ion binding	24	355	1997	37767	0.13	0.87	// AT2G43290 // AT4G38960 // AT2G26000 // AT5G51280 // AT5G05830 // AT2G04880 // AT2G41790 // AT2G18670 // AT1G73950 // AT1G22500 // AT5G57740 // AT3G61010 // AT5G15070 // AT5G20230 // AT2G41410 // AT5G24670 // AT3G51950 // AT3G16090 // AT3G13760 // AT5G54490 // AT5G22920 // AT5G25560 // AT3G05200 // AT1G72520 
GO:0022804	F	active transmembrane transporter activity	8	355	664	37767	0.29	1	// AT3G21250 // AT1G27770 // AT5G53010 // AT5G43970 // AT1G67300 // AT5G02180 // AT5G52050 // AT1G59870 
GO:0043169	F	cation binding	24	355	2087	37767	0.18	1	// AT2G43290 // AT4G38960 // AT2G26000 // AT5G51280 // AT5G05830 // AT2G04880 // AT2G41790 // AT2G18670 // AT1G73950 // AT1G22500 // AT5G57740 // AT3G61010 // AT5G15070 // AT5G20230 // AT2G41410 // AT5G24670 // AT3G51950 // AT3G16090 // AT3G13760 // AT5G54490 // AT5G22920 // AT5G25560 // AT3G05200 // AT1G72520 
GO:0022892	F	substrate-specific transporter activity	12	355	1059	37767	0.3	1	// AT5G02180 // AT5G26240 // AT2G24240 // AT1G27770 // AT5G53010 // AT5G43970 // AT1G02010 // AT1G67300 // AT4G24570 // AT1G57990 // AT2G46520 // AT1G59870 
GO:0003824	F	catalytic activity	99	355	9638	37767	0.17	1	// AT5G40850 // AT5G03370 // AT2G26000 // AT1G67470 // AT1G75290 // AT2G45920 // AT4G24740 // AT3G21250 // AT3G14240 // AT4G37250 // AT2G47420 // AT3G24715 // AT4G12570 // AT4G27820 // AT1G66180 // AT4G38950 // AT1G02660 // AT3G58160 // AT3G56300 // AT2G19870 // AT3G28180 // AT4G25280 // AT1G26150 // AT3G47800 // AT5G03800 // AT1G13350 // AT3G53570 // AT1G72520 // AT1G03930 // AT3G42640 // AT4G17910 // AT5G18640 // AT4G02330 // AT1G18480 // AT1G27770 // AT3G53810 // AT2G46505 // AT5G48380 // AT4G11840 // AT2G39400 // AT3G46970 // AT1G03920 // AT1G55450 // AT4G05460 // AT5G37690 // AT5G48740 // AT1G47250 // AT4G02485 // AT4G34870 // AT1G23870 // AT1G16130 // AT3G13750 // AT3G48190 // AT2G30020 // AT5G53010 // AT1G73170 // AT1G59870 // AT5G44750 // AT1G60490 // AT2G41790 // AT2G21940 // AT5G16410 // AT3G26780 // AT4G02120 // AT4G23180 // AT3G02830 // AT4G23050 // AT3G12260 // AT3G61010 // AT5G54510 // AT2G42270 // AT1G29900 // AT5G15070 // AT2G15090 // AT1G74260 // AT5G49770 // AT3G08730 // AT3G44670 // AT1G66090 // AT4G11240 // AT2G28890 // AT4G32300 // AT5G51280 // AT4G11800 // AT2G39840 // AT4G25835 // AT1G53780 // AT3G10150 // AT4G00040 // AT2G19930 // AT5G58980 // AT1G70450 // AT1G70290 // AT1G77760 // AT1G37130 // AT5G24670 // AT2G18700 // AT1G10940 // AT3G50240 
GO:0015075	F	ion transmembrane transporter activity	6	355	655	37767	0.58	1	// AT5G26240 // AT2G24240 // AT1G27770 // AT1G67300 // AT5G53010 // AT1G59870 
GO:0016757	F	transferase activity, transferring glycosyl groups	5	355	544	37767	0.58	1	// AT3G46970 // AT2G18700 // AT1G23870 // AT3G28180 // AT1G70290 
GO:0008233	F	peptidase activity	5	355	646	37767	0.73	1	// AT1G47250 // AT1G66180 // AT1G73170 // AT2G41790 // AT3G14240 
GO:0016491	F	oxidoreductase activity	8	355	1463	37767	0.97	1	// AT1G77760 // AT1G37130 // AT2G46505 // AT4G02485 // AT3G61010 // AT5G15070 // AT1G75290 // AT1G72520 
GO:0016874	F	ligase activity	8	355	564	37767	0.17	1	// AT4G12570 // AT4G05460 // AT4G02120 // AT5G54510 // AT1G29900 // AT3G56300 // AT1G74260 // AT2G45920 
GO:0043167	F	ion binding	24	355	2087	37767	0.18	1	// AT2G43290 // AT4G38960 // AT2G26000 // AT5G51280 // AT5G05830 // AT2G04880 // AT2G41790 // AT2G18670 // AT1G73950 // AT1G22500 // AT5G57740 // AT3G61010 // AT5G15070 // AT5G20230 // AT2G41410 // AT5G24670 // AT3G51950 // AT3G16090 // AT3G13760 // AT5G54490 // AT5G22920 // AT5G25560 // AT3G05200 // AT1G72520 
GO:0022891	F	substrate-specific transmembrane transporter activity	10	355	908	37767	0.35	1	// AT5G02180 // AT5G26240 // AT2G24240 // AT1G27770 // AT4G24570 // AT5G43970 // AT1G67300 // AT5G53010 // AT1G57990 // AT1G59870 
GO:0005215	F	transporter activity	14	355	1477	37767	0.53	1	// AT5G02180 // AT5G26240 // AT3G21250 // AT2G24240 // AT1G27770 // AT5G53010 // AT5G43970 // AT1G02010 // AT1G67300 // AT4G24570 // AT1G57990 // AT5G52050 // AT2G46520 // AT1G59870 
GO:0003723	F	RNA binding	9	355	1379	37767	0.9	1	// AT2G25590 // AT2G19870 // AT1G09140 // AT5G54580 // AT1G08360 // AT1G60900 // AT1G07350 // AT3G51950 // AT3G11400 
GO:0003676	F	nucleic acid binding	52	355	4842	37767	0.17	1	// AT5G62470 // AT4G38620 // AT5G54580 // AT1G80840 // AT2G38470 // AT5G47220 // AT1G51700 // AT4G38960 // AT5G51280 // AT2G35530 // AT5G27670 // AT5G04760 // AT2G25590 // AT2G04880 // AT4G32800 // AT1G07350 // AT2G46830 // AT5G43630 // AT1G22190 // AT1G74930 // AT5G59450 // AT5G11470 // AT3G11400 // AT3G62420 // AT4G18880 // AT3G02830 // AT3G28910 // AT2G19870 // AT1G68920 // AT1G08360 // AT1G75490 // AT3G46030 // AT1G60900 // AT3G57300 // AT3G51950 // AT3G13782 // AT5G59910 // AT3G15210 // AT2G42270 // AT1G42990 // AT1G63650 // AT1G09140 // AT3G47680 // AT5G43700 // AT2G34720 // AT5G67300 // AT4G39780 // AT4G34140 // AT5G49450 // AT4G17490 // AT1G72650 // AT4G37260 
GO:0022857	F	transmembrane transporter activity	12	355	1128	37767	0.37	1	// AT5G02180 // AT3G21250 // AT5G26240 // AT2G24240 // AT1G27770 // AT4G24570 // AT5G43970 // AT1G67300 // AT5G53010 // AT1G57990 // AT5G52050 // AT1G59870 
GO:0004674	F	protein serine/threonine kinase activity	6	355	681	37767	0.62	1	// AT3G08730 // AT3G24715 // AT1G70450 // AT1G13350 // AT4G37250 // AT5G49770 
GO:0008324	F	cation transmembrane transporter activity	5	355	503	37767	0.51	1	// AT2G24240 // AT1G27770 // AT5G53010 // AT1G67300 // AT1G59870 
GO:0033279	C	ribosomal subunit	17	355	389	37767	3.4e-07	6.9e-05	// AT4G37660 // AT5G27850 // AT5G27770 // AT5G60670 // AT3G55750 // AT4G09800 // AT2G33370 // AT2G34520 // AT3G02080 // AT3G04400 // AT5G52650 // AT3G53430 // AT3G24830 // AT1G08360 // AT1G07770 // AT5G67510 // AT2G37190 
GO:0022625	C	cytosolic large ribosomal subunit	11	355	162	37767	7.7e-07	7.8e-05	// AT5G27850 // AT5G27770 // AT5G60670 // AT3G55750 // AT3G04400 // AT2G33370 // AT3G53430 // AT3G24830 // AT1G08360 // AT5G67510 // AT2G37190 
GO:0022626	C	cytosolic ribosome	15	355	336	37767	1.3e-06	8.8e-05	// AT5G27850 // AT5G27770 // AT5G60670 // AT3G55750 // AT4G09800 // AT2G33370 // AT3G02080 // AT3G04400 // AT5G52650 // AT3G53430 // AT3G24830 // AT1G08360 // AT1G07770 // AT5G67510 // AT2G37190 
